establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud,coordinate_status
51063572321838,LABORATORIO DE ANALISIS CLINICOS - PRESENZA,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,Privado,51,ESSID,Laboratorio de Análisis Clínicos,7600,Triunvirato 1868,NA,NA,NA,missing_or_non_numeric
50140142336710,C.P.A. CONSULTORIO MEDICO PSORIAHUE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Av. Velez Sarsfield N° 576,NA,-64.1895907181753,-31.4220827388507,valid_argentina_bounds
50062032321877,INSTITUTO OFTALMOLOGICO CIEM,6203020000,CORONEL SUAREZ,6,BUENOS AIRES,203,CORONEL SUÁREZ,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,7540,Junín 450,NA,-61.9296711472045,-37.4549247948189,valid_argentina_bounds
50260772330325,CONATUS,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,CUBA 227,NA,-65.30612445714664,-43.251314079130196,recovered_from_healthsites
51064902321916,LABORATORIO DE ANALISIS CLINICOS  - GOTTA,6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,3,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1832,Juan XXIII  564   ( ex- 3008),NA,NA,NA,missing_or_non_numeric
51141192336754,LABORATORIO DE ANALISIS CLINICOS OBEDIN,14119150000,ONCATIVO,14,CÓRDOBA,119,RÍO SEGUNDO,150,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5986,ITUZAINGO 681,NA,-63.68077087269279,-31.91221530785205,recovered_from_healthsites
52500352361811,REVITALIZAR SALUD.-,50035000001,ALGARROBO GRANDE,50,MENDOZA,35,JUNÍN,0,0,Privado,52,ESSIT,Centro Rehabilitación motora,5582,CARRIL RETAMO S/N,NA,-68.404529,-33.167151,valid_argentina_bounds
51141402336768,LABORATORIO CENTRAL DEL SANATORIO PRIVADO SAN ROQUE S.A.,14140300000,MORTEROS,14,CÓRDOBA,140,SAN JUSTO,300,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2421,Av. El Libertador 210,NA,-62.0051719342799,-30.703917864922516,recovered_from_healthsites
50500282361815,C.P.A. ODONTOLOGIA DORREGO.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,REMEDIOS DE ESCALADA 1492 LOCAL 4,NA,-68.834669,-32.910262,valid_argentina_bounds
51066552321837,LABORATORIO DE ANALISIS CLINICOS DANTE GASTON CABEZA,6655050000,VERONICA,6,BUENOS AIRES,655,PUNTA INDIO,50,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1917,CALLE 28 N° 1544 e/29 y 31,NA,NA,NA,missing_or_non_numeric
53067912321867,HUMAN CARE,6791050000,TANDIL,6,BUENOS AIRES,791,TANDIL,50,0,Privado,53,ESCL,Internación Domiciliaria,7000,Pinto  N°  1393/1399  esq.  11  de  Septiembre,www.humancare.com.ar/,-59.1242211971705,-37.3230156176316,valid_argentina_bounds
50700842378534,C.P.A. CONSULTORIO DE ATENCION AMBULATORIA DE DORINKA SRL,70084010000,RIVADAVIA,70,SAN JUAN,84,RIVADAVIA,10,0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5400,AVENIDA JOSE IGNACIO DE LA ROZA OESTE 806,NA,NA,NA,missing_or_non_numeric
50140142336808,C.P.A. CONSULTORIO  AROS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Luiz de Azpeitía N° 1527,NA,-64.2057941168707,-31.4140784550298,valid_argentina_bounds
50260072330360,CONSULTORIOS - SAN IGNACIO CENTRO DE SALUD INTEGRAL,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9120,RECONQUISTA 651,NA,-65.0414434174745,-42.7738422870071,valid_argentina_bounds
50060282222032,CAPS N° 32 SAN JOSE II,6028010012,SAN JOSE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,12,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1846,Gral Araoz de Lamadrid 5911,NA,-58.341621263235,-34.7612250956923,valid_argentina_bounds
50300282344024,CENTRO DE EMPLEADOS DE COMERCIO,30028010000,CHAJARI,30,ENTRE RÍOS,28,FEDERACIÓN,10,0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3228,AVENIDA BELGRANO N° 1249,www.cechajari.org.ar,-57.98558886081945,-30.76116877816858,recovered_from_healthsites
14500142361886,CENTRO DE OJOS FUENTES.-,50014030000,GENERAL ALVEAR,50,MENDOZA,14,GENERAL ALVEAR,30,0,Privado,14,ESCIE,Mediano riesgo con internación con cuidados especiales,5620,DIAG. CARLOS PELLEGRINI 33,NA,-67.691174,-34.978291,valid_argentina_bounds
50140072336886,CENTRO DE CIRUGIA AMBULATORIA ICEM,14007310000,VILLA GENERAL BELGRANO,14,CÓRDOBA,7,CALAMUCHITA,310,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5194,Comechingones 444,NA,NA,NA,missing_or_non_numeric
50940072395677,GABINETE DE PSICOLOGIA PAZ AYUB MARIA JULIETA,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9420,LIMA 308,NA,-67.72550543918699,-53.77292227751067,recovered_from_healthsites
50064412322154,RM SALUD LOS HORNOS,6441030017,LOS HORNOS,6,BUENOS AIRES,441,LA PLATA,30,17,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1900,calle 143 Nº 1340,NA,-58.0212576503679,-34.923567539787,valid_argentina_bounds
53064342322156,EVM SALUD S.R.L.,6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,2,Privado,53,ESCL,Unidades de Atención Móviles,1824,Avda. Rivadavia Nº 1508,NA,NA,NA,missing_or_non_numeric
52068052322160,CENTRO DE DIA CASA DE TODOS,6805010003,DON TORCUATO ESTE,6,BUENOS AIRES,805,TIGRE,10,3,Privado,52,ESSIT,Centro de día,1611,Sucre N° 2126,NA,-58.6174147624467,-34.4952982525192,valid_argentina_bounds
50900842399966,CONSULTORIO DE ODONTOLOGIA VALDEZ,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4000,Federico Helguera 1819,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
50660072174652,PUESTO SANITARIO MISION ENACORE,66007010000,APOLINARIO SARAVIA,66,SALTA,7,ANTA,10,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4449,"SOBRE RUTA 05, pasando el río Colorado, al norte de Apolinario SARAVIA",NA,-63.991683,-24.413003,valid_argentina_bounds
50900842399669,CENTRO ODONTOLOGICO ZERMOGLIO,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,calle Congreso N° 687,NA,-65.20413911059187,-26.834527264581197,recovered_from_healthsites
51064692321786,LABORATORIO DAMIANA RICHARD FANDOS,6469080000,LINCOLN,6,BUENOS AIRES,469,LINCOLN,80,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,6070,PELLEGRINI 86,NA,NA,NA,missing_or_non_numeric
50940072395834,GABINETE DE PSICOLOGIA MANAVELA ANDREA LUCIANA,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9420,CORDOBA Nº618,NA,-67.70991861968358,-53.77071372984349,recovered_from_healthsites
51064342321800,LABORATORIO DE ANALISIS CLINICOS DR. CARLOS COLOMBO,6434010005,REMEDIOS ESCALADA DE SAN MARTIN,6,BUENOS AIRES,434,LANÚS,10,5,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1826,VILLA DEL LUJAN 3322,NA,-58.3879247254583,-34.7280026379869,valid_argentina_bounds
53900842399720,SERVICIO DE TRASLADO PROGRAMADO COROMINAS,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,4000,Av Alem Nº 946,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
15820842389216,GERIATRICO VIVIR EN PLENITUD,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0,Privado,17,ESCIRES,Vivienda para personas mayores,2000,Rondeau nº 2260,NA,-60.6933909007612,-32.8919212124089,valid_argentina_bounds
50900842399808,CENTRO MEDICO PEDIATRICO FILIUS,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,Monteagudo N° 554,NA,-65.20674127243208,-26.819632874098943,recovered_from_healthsites
50500072361778,C.P.A. QUENAN ODONTOLOGIA.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,GARIBALDI 239 PISO 1 LOCAL 1,NA,-68.837315,-32.891216,valid_argentina_bounds
52500282361817,AIMEE ABORDAJE TERAPEUTICO INTEGRAL.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4,Privado,52,ESSIT,Centro Rehabilitación motora,5519,BALCARCE 811 ESQUINA DORREGO,NA,-68.831068,-32.919887,valid_argentina_bounds
50500212361819,C.P.A. MALOSSI ODONTOLOGIA.-,50021010003,LAS TORTUGAS,50,MENDOZA,21,GODOY CRUZ,10,3,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,BARRIO S.O.E.V.A. SUR ALBERDI 1141,NA,-68.834449,-32.943594,valid_argentina_bounds
51066652322012,LABORATORIO DE ANALISIS CLINICOS Y BROMATOLOGICOS MAZZOLA,6665060000,VILLA RAMALLO,6,BUENOS AIRES,665,RAMALLO,60,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2914,Ingeniero Iribas 817,NA,-60.0632492994154,-33.5001017487578,valid_argentina_bounds
50500212361876,CENTRO DE ESPECIALIDADES.-,50021010003,LAS TORTUGAS,50,MENDOZA,21,GODOY CRUZ,10,3,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,SARMIENTO 1925,NA,-68.824992,-32.942256,valid_argentina_bounds
50060912322055,DIAGNOSTICAR,6091010001,BERAZATEGUI,6,BUENOS AIRES,91,BERAZATEGUI,10,1,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1884,Lisandro de la Torre Nº 1342,NA,-58.2119504412237,-34.7622826651866,valid_argentina_bounds
53660282374670,OPTICA SAN JORGE SUCURSAL ZUVIRIA,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,53,ESCL,Óptica,4400,ZUVIRIA 20,NA,-65.4096698082593,-24.7898684527164,valid_argentina_bounds
51064412321803,LABORATORIO DE ANALISIS CLINICOS DR. ROBERTO MATOSO,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1900,CALLE 2 1788,NA,-57.9270267858944,-34.9232410221104,valid_argentina_bounds
51064342321827,LABORATORIO DE ANALISIS CLINICOS SHAROVSKY,6434010001,GERLI,6,BUENOS AIRES,434,LANÚS,10,1,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1823,Camino Gral. Belgrano 1279,NA,-58.3724321914729,-34.693257578448,valid_argentina_bounds
53900842399733,SERVICIO DE TRASLADO PROGRAMADO PAZ,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,4000,Fray Mamerto Esquiu N° 1993 Barrio A.G.E.T,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
50901192399768,CONSULTORIO DE FONOAUDIOLOGIA,90119030002,YERBA BUENA - MARCOS PAZ,90,TUCUMÁN,119,YERBA BUENA,30,2,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4124,calle Catamarca N° 1199,NA,NA,NA,missing_or_non_numeric
51260142330293,LABORATORIO DEL BOSQUE SRL,26014060000,EPUYEN,26,CHUBUT,14,CUSHAMEN,60,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,9211,LOS PINOS 55,NA,-71.3711261328593,-42.2283384389048,valid_argentina_bounds
53900842399831,OPTICA LOS HERMANOS,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,53,ESCL,Óptica,4000,Av. Manuel Garcia Fernandez N°115,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
50260212330327,RADA SALUD,26021050000,RADA TILLY,26,CHUBUT,21,ESCALANTE,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9001,COLUE HUAPI 422,NA,NA,NA,missing_or_non_numeric
50500072361791,C.P.A. BENEGAS MEDICINA GENERAL.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SAN JUAN 664 PISO 1,NA,-68.840483,-32.895979,valid_argentina_bounds
50900842399900,CENTRO AVANZAS,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,San Martin N° 4595,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
14500282361880,VIVIR Y CRECER - 2 - 7017.-,50028010000,COLONIA SEGOVIA,50,MENDOZA,28,GUAYMALLÉN,10,0,Privado,17,ESCIRES,Vivienda de estancia variable a prolongada con apoyos para la vida autónoma,5525,BUENOS VECINOS 7017,NA,-68.720307,-32.860989,valid_argentina_bounds
52620422371223,CENTRO KINESICO INTEGRAL ATLAS,62042450000,GENERAL ROCA,62,RÍO NEGRO,42,GENERAL ROCA,450,0,Privado,52,ESSIT,Centro Rehabilitación motora,8332,Juan Domingo Perón N° 971,NA,NA,NA,missing_or_non_numeric
13260072330400,HOGAR SAN IGNACIO CENTRO DE SALUD INTEGRAL,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,13,ESCIESM,Bajo riesgo con internación simple,9120,RECONQUISTA 651,NA,-65.0414434174745,-42.7738422870071,valid_argentina_bounds
53065602322153,PULMOTECH S.A,6560010003,LA REJA,6,BUENOS AIRES,560,MORENO,10,3,Privado,53,ESCL,Internación Domiciliaria,1744,"Av. Gaona N° 11024, 3° Piso, Oficina N° 334, km 40.900 Colectora Sur del Acceso Oeste",NA,NA,NA,missing_or_non_numeric
51140142336887,LACE LABORATORIOS SUCURSAL ALTA CORDOBA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,Baigorri 779,NA,-64.1854172666646,-31.3920964300246,valid_argentina_bounds
51820632389157,LABORATORIO DE ANALISIS CLINICOS BIOQ. MARIA  DE LOS MILAGROS MALATINI,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,Martin Zapata 3242,NA,-60.70034078305325,-31.641541358516832,recovered_from_healthsites
51820492389159,LABORATORIO DE ANALISIS CLINICOS BIOQ. ALEJANDRO FABRISSIN,82049180000,RECONQUISTA,82,SANTA FE,49,GENERAL OBLIGADO,180,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3567,GDOR. IRIONDO 925,NA,NA,NA,missing_or_non_numeric
51066652321780,LABORATORIO DE ANALISIS CLINICOS DRA. NATALIA HOLLMANN,6665040000,RAMALLO,6,BUENOS AIRES,665,RAMALLO,40,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2915,Av. Moreno 814 - E/ Mitre y S.Fco. Javier,NA,NA,NA,missing_or_non_numeric
51181682340343,LABORATORIO DE ANALISIS CLINICOS DRA COMPARIN ESCOBAR,18168030000,GOBERNADOR IGR.VALENTIN VIRASORO,18,CORRIENTES,168,SANTO TOMÉ,30,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3342,Gobernador Ferre 336,NA,-56.02332655650227,-28.053622609984675,recovered_from_healthsites
51140212336531,DIAGNOSLAB JM,14021140000,JESUS MARIA,14,CÓRDOBA,21,COLÓN,140,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5220,Anibal Viale 790,NA,NA,NA,missing_or_non_numeric
50500072361664,C.P.A. BRACONI ODONTOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. BARTOLOMÉ MITRE 574 SUBSUELO 37,NA,-68.846045,-32.895347,valid_argentina_bounds
50300492344013,EL PORTAL SALUD,30049040000,GUALEGUAY,30,ENTRE RÍOS,49,GUALEGUAY,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,2840,Mariano Moreno N° 276,NA,-59.322643065330226,-33.149389580680804,recovered_from_healthsites
50900212199864,POSTA SANITARIA GASTONA NORTE,90021000060,GASTONA NORTE,90,TUCUMÁN,21,CHICLIGASTA,0,0,Provincial,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4149,Ruta N° 327 Km 7,NA,NA,NA,missing_or_non_numeric
51140142336816,LABORATORIO HOSPITAL PRIVADO UNIVERSITARIO VELEZ SARSFIELD,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,VELEZ SARSFIELD 478,NA,-64.1891581711223,-31.4210211419632,valid_argentina_bounds
51140562336580,LABORATORIO VITAL GD,14056080000,GENERAL DEHEZA,14,CÓRDOBA,56,JUÁREZ CELMAN,80,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5923,Rio Negro 219,NA,-63.78943093176812,-32.75903026829292,recovered_from_healthsites
51060562321818,LABORATORIO DE ANALISIS CLINICOS DRA. MARIA BALDONEDO,6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,1,Privado,51,ESSID,Laboratorio de Análisis Clínicos,8000,DARREGUEIRA 564,NA,-62.2654434249419,-38.7273229852555,valid_argentina_bounds
50900842399703,CONSULTORIO MEDICO CURTTI,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,Raul Colombres N° 66,NA,-65.20413911059187,-26.834527264581197,recovered_from_healthsites
50500212361676,C.P.A. CENTRO DE ODONTOLOGIA Y MEDICINA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,LINIERS 802 PISO 2 LOCAL 5 ESQUINA PEDRO P. SEGURA,NA,-68.853653,-32.903564,valid_argentina_bounds
50900632399713,CONSULTORIO DE ODONTOLOGIA SCHEMBERGER,90063050000,LULES,90,TUCUMÁN,63,LULES,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4128,San Martin  148,NA,NA,NA,missing_or_non_numeric
50140142336694,C.P.A. CONSULTORIO DE KINESIOLOGIA Y FISIOTERAPIA DE ALEJANDRA BARRERA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Carmelo Ibarra N° 1460,NA,-64.2236642798049,-31.4710774293482,valid_argentina_bounds
51300212344011,STELLO MONICA PATRICIA LABORATORIO DE ANALISIS CLINICOS,30021080001,DIAMANTE,30,ENTRE RÍOS,21,DIAMANTE,80,1,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3105,EVA PERON 589,NA,NA,NA,missing_or_non_numeric
50140142336719,"C.P.A. CONSULTORIO MEDICO DR. SIERRA ROGER, JOSE ALBERTO",14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,9 de Julio N° 2345,NA,-64.2135685065294,-31.4057619607747,valid_argentina_bounds
52065152321918,CENTRO DE DIA SAN JOSE -,6515010005,LOS POLVORINES,6,BUENOS AIRES,515,MALVINAS ARGENTINAS,10,5,Privado,52,ESSIT,Centro de día,1613,Soldado Ex Combatientes de Malvinas N°1853,NA,-58.7085812218993,-34.5003353638906,valid_argentina_bounds
50900842399866,CENTRO MEDICO DE ATENCION AMBULATORIA DEL SANATORIO 9 DE JULIO S.A.,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,San Juan 537,NA,-65.20484830341938,-26.83113846112815,recovered_from_healthsites
51140142336767,LABORATORIO DE ANALISIS CLINICOS CHATEAU CONSULTORIOS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,Hornero 216,NA,NA,NA,missing_or_non_numeric
50660562174654,CENTRO DE SALUD NUEVA ESPERANZA,66056220000,TARTAGAL,66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,220,0,Provincial,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4560,San Silvestre E/ Santa Lucía y San Cayetano,NA,-63.790317,-22.541118,valid_argentina_bounds
51820632389164,LABORATORIO DE ANALISIS CLINICOS BIOQ. ANA CECILIA GASTALDI,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,URQUIZA 2385,NA,-60.7133139673196,-31.6464667409948,valid_argentina_bounds
51140352336579,LABORATORIO BIOQUIMICO INTEGRAL,14035040000,HUINCA RENANCO,14,CÓRDOBA,35,GENERAL ROCA,40,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,6270,25 de mayo 230,NA,NA,NA,missing_or_non_numeric
50900842399712,SERVICIO DE NEONATOLOGIA DEL SANATORIO DEL PARQUE,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4000,Santiago del Estero N° 102,NA,-65.20537527367189,-26.821906549153795,recovered_from_healthsites
53900842399723,TRASLADOS PROGRAMADOS PARA PACIENTES COMPENSADOS DIAZ,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,4000,Gobernador Gutierrez 1245,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
50140142336733,CONSULTORIO INTEGRAL DE KINESIOLOGIA (CIK),14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,9 de Julio N° 2660 PB.  A,NA,-64.2171385253808,-31.404630937784,valid_argentina_bounds
50901052399810,CENTRO MEDICO Y DE DIAGNOSTICO LAPRIDA,90105080000,TAFI VIEJO,90,TUCUMÁN,105,TAFÍ VIEJO,80,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4103,9 de Julio N° 122,NA,-65.25987960488605,-26.730087912848887,recovered_from_healthsites
50140142336845,C.P.A. CONSULTORIO MEDICO LOMAS DE SAN MARTIN DRA. BERBERIAN LUISA BEATRIZ,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Córdoba N° 346,NA,-64.2030289315364,-31.3838515180194,valid_argentina_bounds
53660282174719,(NIDO BICENTENARIO) NUCLEO DE INCLUSION Y DESARROLLO DE OPORTUNIDADES,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Provincial,53,ESCL,Otros,4400,"BARRIÓ BICENTENARIO MZA 1, LOTE 8.",NA,-65.40359874113027,-24.77918892145301,recovered_from_healthsites
